-3_0_0_4_-1;-1.637305E-21;-2.419531E-21;-6.909046E-22
-2_0_3_3_-1;7.006492E-42;7.006492E-42;7.006492E-42
-2_0_3_0_-1;7.006492E-42;4.640996E-38;7.006492E-42
-2_0_3_4_-1;7.006492E-42;7.006492E-42;7.725207E-39
-2_0_3_-5_-1;7.006492E-42;2.355226E-38;7.006492E-42
-2_0_0_-5_-1;-7.006492E-42;9.376421E-32;-7.006492E-42
-8_-4_-4_0_-1;-0.003050581;-0.002400858;-0.004162909
-8_-4_-4_-5_-1;-0.001554447;-0.003962833;-0.004376787
-8_-4_-4_4_-1;-0.001342743;-0.003500395;-0.0006895619
-8_3_-4_0_1;-0.001951208;-0.002800522;-0.002895223
-8_3_-4_-5_1;-0.002666673;-7.269478E-05;-1.275668E-06
