7_-4_-4_0_-1;-1.17947E-16;-9.716123E-07;-1.38367E-06
7_-4_-4_4_-1;2.652258E-22;-1.080263E-16;-2.016587E-06
6_-4_-4_4_-1;-1.056802E-06;-1.583576E-06;-1.670049E-06
6_-4_-4_0_-1;-1.736281E-06;-2.395807E-06;-1.111812E-06
6_-4_-4_-5_-1;-1.33643E-06;-6.742136E-07;-2.248973E-06
-1_3_-4_4_1;4.304995E-21;4.304995E-21;3.930089
7_-4_3_0_-1;8.858849E-22;-2.123401E-21;8.907394E-22
7_-4_3_4_-1;1.055853E-23;2.919007E-21;4.346524E-21
-3_3_-4_-5_1;-0.02596102;-0.03491129;-0.03977032
0_3_3_-5_1;0.1750459;0.4944125;10.979
1_3_3_-5_1;0.3728346;-0.5216234;-0.4832848
0_-4_-4_-5_-1;0.08160666;3.728384;4.875278
-6_-4_3_0_-1;-0.02598546;-0.02345285;-0.02921526
-6_3_3_4_1;-0.013735;-0.03511824;-0.02881282
-5_3_3_0_1;-0.02617546;-0.025144;-0.02491956
-5_3_3_4_1;-0.01099566;-0.0326751;-0.007691882
0_3_3_4_1;0.3490504;9.863634;8.189736
-4_0_0_0_-1;-5.815183E-08;-0.0002311592;-0.01481609
1_0_0_4_-1;-1.830215E-06;-2.15921E-05;0.0004325055
2_0_0_0_-1;-0.001347566;-8.79729E-08;-0.009979082
1_0_0_-5_-1;-1.588757E-08;0.0003139287;-9.763133E-12
3_0_0_0_-1;-5.82471E-10;-5.807118E-13;-1.332565E-06
-6_-4_3_4_-1;-0.02436665;-0.02274418;-0.02862512
-6_-4_3_-5_-1;-0.01795684;-0.02803902;-0.01678015
-6_3_3_-5_1;-0.01914444;-0.02257382;-0.0198443
-6_3_3_0_1;-0.02606468;-0.02458683;-0.03359019
-7_-4_3_0_-1;-0.02514616;-0.03094549;-0.03528546
-7_-4_3_4_-1;-0.02417781;-0.02447096;-0.04336832
-7_-4_3_-5_-1;-0.02488708;-0.03915649;-0.02831257
-7_3_3_-5_1;-0.02214303;-0.02424866;-0.02332729
-7_3_3_0_1;-0.02612644;-0.02895612;-0.03070777
-7_3_3_4_1;-0.02422865;-0.04649504;-0.02351284
-8_-4_3_4_-1;-0.01417291;-0.01372988;-0.03502932
-8_-4_3_-5_-1;-0.02048597;-0.01904477;-0.03607996
-8_-4_3_0_-1;-0.02108816;-0.02228292;-0.03128465
-2_0_0_0_-1;1.618378E-09;-1.991954E-15;1.833197E-20
-8_3_3_4_1;-0.007246782;-0.01017768;-0.02251348
-8_3_3_0_1;-0.02095691;-0.03107972;-0.02118092
-8_3_3_-5_1;-0.01602871;-0.01303311;-0.02879982
-9_-4_3_0_-1;-2.116246E-11;-3.524854E-11;-1.986851E-11
-9_-4_3_-5_-1;-1.625599E-11;-2.976866E-11;-2.086275E-11
-9_-4_3_4_-1;-2.036965E-11;-3.773365E-11;-2.944111E-11
-10_-4_3_0_-1;-1.633626E-11;-2.627375E-11;-2.573653E-11
-10_-4_3_-5_-1;-1.009901E-11;-1.225241E-11;-2.718092E-11
-10_-4_3_4_-1;-1.221819E-11;-2.679795E-11;-1.483637E-11
-4_0_0_-5_-1;-2.556939E-13;-2.864557E-12;-6.153128E-06
-4_0_0_4_-1;-0.01504099;-0.01327209;-0.02074704
-3_0_0_4_-1;-0.02197159;-0.02635014;-0.02145353
-2_0_3_3_-1;5.950173E-20;4.474015E-19;5.950173E-20
-2_0_3_0_-1;3.28047E-19;1.554291;5.95077E-20
-2_0_3_4_-1;5.951364E-20;5.951364E-20;0.2587215
-2_0_3_-5_-1;5.951959E-20;0.7887732;5.951959E-20
-2_0_0_-5_-1;-4.032886E-09;-3.223884E-16;-1.834734E-15
-8_-4_-4_0_-1;-0.0001753418;-0.0002123117;-3.337784E-05
-8_-4_-4_-5_-1;-0.0001996709;-3.720521E-05;-0.0002713081
-8_-4_-4_4_-1;-0.000129537;-0.0002535502;-0.0001115867
-8_3_-4_0_1;-0.0002485423;-1.904971E-05;-0.0002639749
-8_3_-4_-5_1;-0.000217907;-0.0001520325;-1.994952E-05
-8_3_-4_4_1;-8.137462E-05;-1.274889E-05;-0.0001824396
-3_0_0_0_-1;-0.009144729;-0.01685939;-0.01822995
-1_0_0_0_-1;7.612984E-13;1.909793E-19;1.909793E-19
-9_-4_-4_4_-1;-7.466974E-11;-6.719503E-11;-6.698685E-11
-9_-4_-4_0_-1;-4.159005E-11;-3.331136E-11;-5.86116E-10
-9_-4_-4_-5_-1;-4.726359E-11;-2.166478E-11;-2.85674E-11
-10_-4_-4_0_-1;-2.772928E-11;-8.44498E-11;-9.999192E-11
-10_-4_-4_4_-1;-6.838022E-11;-4.193168E-11;-9.738654E-11
-10_-4_-4_-5_-1;-6.646141E-11;-7.956526E-11;-8.34413E-11
2_0_0_4_-1;-0.001033886;-0.0003635706;-5.48322E-05
-2_0_0_4_-1;-1.167838E-05;-2.317486E-06;-8.264217E-06
1_4_3_4_1;9.14952E-18;-1.423148E-16;9.14952E-18
1_4_3_0_1;-1.289078E-16;-1.286167E-16;-1.020652E-16
1_4_3_-5_1;9.155927E-18;9.155927E-18;-1.493762E-16
2_4_3_-5_1;-1.243214E-16;-1.248232E-16;-2.215341E-16
2_4_3_0_1;-1.388197E-16;-1.798175E-16;-1.43779E-16
2_4_3_4_1;-1.615896E-16;-1.492435E-16;-1.496321E-16
3_4_3_-5_1;-1.799592E-16;-1.099177E-16;-2.586166E-16
3_4_3_4_1;-1.433719E-16;-1.118216E-16;-2.361377E-16
3_4_3_0_1;-1.238357E-16;9.168755E-18;-1.633279E-16
4_4_3_-5_1;-1.058558E-16;-2.258394E-16;-2.201812E-16
4_4_3_0_1;-1.320855E-16;-1.597757E-16;-1.396987E-16
4_4_3_4_1;-8.306732E-17;-1.986183E-16;-1.805559E-16
5_4_3_-5_1;-1.35687E-16;-2.137959E-16;-2.504961E-16
5_4_3_0_1;-1.293452E-16;-2.035906E-16;-1.795362E-16
5_4_3_4_1;-1.527449E-16;-2.106577E-16;-1.962705E-16
6_4_3_-5_1;-1.144993E-16;-1.797764E-16;-8.6343E-17
6_4_3_0_1;-1.14149E-16;-1.487446E-16;-1.404783E-16
6_4_3_4_1;-1.52196E-16;-1.128383E-16;-1.6084E-16
-2_-5_3_-5_-1;1.757777E-17;1.757777E-17;0.4900219
-2_-5_3_0_-1;1.764469E-17;1.764469E-17;9.56451E-05
-3_-5_3_0_-1;-7.031108E-05;-9.569008E-05;-6.97796E-05
-3_-5_3_4_-1;-5.332964E-05;-9.085469E-05;-4.517408E-05
-3_-5_3_-5_-1;-2.76021E-16;-2.512989E-16;-5.764352E-05
-4_-5_3_4_-1;-3.621209E-16;-2.884081E-16;-2.225918E-16
-4_-5_3_0_-1;-2.052022E-16;-3.489923E-05;-3.013449E-05
-4_-5_3_-5_-1;-2.533902E-16;-4.503274E-05;-2.126156E-16
-5_-5_3_4_-1;-2.621707E-16;-2.541938E-16;-2.12602E-16
-5_-5_3_0_-1;-2.616836E-16;1.769063E-17;-2.303706E-16
-5_-5_3_-5_-1;-2.035312E-16;-2.561707E-16;1.76924E-17
-3_0_0_-5_-1;-3.473878E-12;-0.005077913;-0.002017015
8_3_3_0_1;-2.004614E-11;-2.539201E-11;-9.128023E-16
8_3_3_-5_1;-1.388986E-15;-2.202939E-11;-1.218741E-15
3_0_0_4_-1;-4.441492E-05;8.962351E-17;-8.736643E-18
-1_0_0_4_-1;9.11511E-17;9.11511E-17;6.092543E-05
7_3_-4_4_1;-1.335592E-17;-4.00881E-17;-8.760884E-07
8_3_3_4_1;1.443385E-12;1.443385E-12;-2.413402E-11
3_0_0_-5_-1;-8.694107E-09;6.505322E-13;-0.0002091736
1_0_3_-4_-1;1.001205E-11;9.747888E-09;1.001205E-11
1_0_3_0_-1;8.400332E-09;1.001305E-11;1.001305E-11
1_0_3_4_-1;1.001405E-11;1.047396E-08;2.260018E-08
1_0_3_-5_-1;1.001505E-11;1.586521E-08;8.952312E-11
0_0_0_4_-1;0.1052028;2.619753E-10;2.619753E-10
0_0_0_-5_-1;0.08030769;4.681926E-10;4.681926E-10
2_0_0_-5_-1;-0.0005758768;-0.0003032655;-0.0001451572
-1_0_0_-5_-1;1.268932E-09;1.268932E-09;0.7791803
1_0_0_0_-1;-1.163769E-07;2.612545E-08;0.0008067185
-2_4_3_4_1;0.02882979;0.1242566;0.02882979
